,Time [s],Chan,Load [N],E [eu]
631,63.0382264,1.0,22130.625,66.7
632,63.0775839,1.0,22119.375,88.1
633,63.0776198,2.0,22119.375,35.4
634,63.11247589999999,2.0,22160.625,238.2
635,63.1125064,1.0,22160.625,74.2
636,63.167376000000004,1.0,22173.75,110.1
637,63.167408900000005,2.0,22173.75,66.6
638,63.1678995,1.0,22173.75,147.6
639,63.1762146,2.0,22166.25,689.3
640,63.1762446,1.0,22166.25,249.2
641,63.2013456,1.0,22173.75,208.0
642,63.2599884,2.0,22200.0,743.6
643,63.260029,1.0,22194.375,101.7
644,63.3151215,1.0,22230.0,93.7
